doc_type	doc_id	num	date_str	description	url_metadata	lang	url_pdf	grade_id	book_id	book_name	chapter_name
lk_edupub	2025-01-01-9-ta-216-grade-9-ta-i-02	9-ta-216-grade-9-ta-i-02	2025-01-01	"(Grade 9/ta) வாழ்க்கைத் தேர்ச்சிகளும் குடியுரிமைக் கல்வியும்   I - 02	நல்வாழ்வை முன்னிறுத்துவோம்"	http://www.edupub.gov.lk/SelectChapter.php	ta	http://www.edupub.gov.lk/Administrator/Tamil/9/lc&ce-G9T/chp 2.pdf	9	216	வாழ்க்கைத் தேர்ச்சிகளும் குடியுரிமைக் கல்வியும்   I	"02	நல்வாழ்வை முன்னிறுத்துவோம்"
lk_edupub	2025-01-01-9-ta-216-grade-9-ta-i-01	9-ta-216-grade-9-ta-i-01	2025-01-01	"(Grade 9/ta) வாழ்க்கைத் தேர்ச்சிகளும் குடியுரிமைக் கல்வியும்   I - 01	சுய விளக்கத்துடன் செயற்படுவோம்"	http://www.edupub.gov.lk/SelectChapter.php	ta	http://www.edupub.gov.lk/Administrator/Tamil/9/lc&ce-G9T/chp 1.pdf	9	216	வாழ்க்கைத் தேர்ச்சிகளும் குடியுரிமைக் கல்வியும்   I	"01	சுய விளக்கத்துடன் செயற்படுவோம்"
lk_edupub	2025-01-01-9-ta-1789-grade-9-ta-ii-ii	9-ta-1789-grade-9-ta-ii-ii	2025-01-01	(Grade 9/ta) கணிதம் II - கணிதம் II	http://www.edupub.gov.lk/SelectChapter.php	ta	http://www.edupub.gov.lk/Administrator/Tamil/9/maths G-9 P-II/maths G-9 P-II T.pdf	9	1789	கணிதம் II	கணிதம் II
lk_edupub	2025-01-01-9-ta-1657-grade-9-ta-i-i	9-ta-1657-grade-9-ta-i-i	2025-01-01	(Grade 9/ta) கணிதம் I  -   புதிய பாடத்திட்டம்   - கணிதம் I	http://www.edupub.gov.lk/SelectChapter.php	ta	http://www.edupub.gov.lk/Administrator/Tamil/9/maths g9 p-I S/maths g-9 P-I T.pdf	9	1657	கணிதம் I  -   புதிய பாடத்திட்டம்  	கணிதம் I
lk_edupub	2025-01-01-9-ta-1651-grade-9-ta	9-ta-1651-grade-9-ta	2025-01-01	(Grade 9/ta) දෙවන බස සිංහල   -   නව විෂය නිර්දේශය     - දෙවන බස සිංහල	http://www.edupub.gov.lk/SelectChapter.php	ta	http://www.edupub.gov.lk/Administrator/Tamil/9/second g-9 S/second g-9 S.pdf	9	1651	දෙවන බස සිංහල   -   නව විෂය නිර්දේශය    	දෙවන බස සිංහල
lk_edupub	2025-01-01-9-ta-1497-grade-9-ta-ii-ii	9-ta-1497-grade-9-ta-ii-ii	2025-01-01	(Grade 9/ta) விஞ்ஞானம் II - புதிய பாடத்திட்டம் - விஞ்ஞானம் II	http://www.edupub.gov.lk/SelectChapter.php	ta	http://www.edupub.gov.lk/Administrator/Tamil/9/science G-9 P-II T/book.pdf	9	1497	விஞ்ஞானம் II - புதிய பாடத்திட்டம்	விஞ்ஞானம் II
lk_edupub	2025-01-01-9-ta-1490-grade-9-ta	9-ta-1490-grade-9-ta	2025-01-01	(Grade 9/ta) வரலாறு - புதிய பாடத்திட்டம் - வரலாறு	http://www.edupub.gov.lk/SelectChapter.php	ta	http://www.edupub.gov.lk/Administrator/Tamil/9/history G-9 T/book.pdf	9	1490	வரலாறு - புதிய பாடத்திட்டம்	வரலாறு
lk_edupub	2025-01-01-9-ta-121-grade-9-ta-21	9-ta-121-grade-9-ta-21	2025-01-01	(Grade 9/ta) இரண்டாம் மொழி - சிங்களம்  - 21 ළමා අපට සොඳුරු මොහොතක්.	http://www.edupub.gov.lk/SelectChapter.php	ta	http://www.edupub.gov.lk/Administrator/Tamil/9/2nd language G9/chapter 21.pdf	9	121	இரண்டாம் மொழி - சிங்களம் 	21 ළමා අපට සොඳුරු මොහොතක්.
lk_edupub	2025-01-01-9-ta-121-grade-9-ta-20	9-ta-121-grade-9-ta-20	2025-01-01	(Grade 9/ta) இரண்டாம் மொழி - சிங்களம்  - 20 නරි බෑනා.	http://www.edupub.gov.lk/SelectChapter.php	ta	http://www.edupub.gov.lk/Administrator/Tamil/9/2nd language G9/chapter 20.pdf	9	121	இரண்டாம் மொழி - சிங்களம் 	20 නරි බෑනා.
lk_edupub	2025-01-01-9-ta-121-grade-9-ta-19	9-ta-121-grade-9-ta-19	2025-01-01	(Grade 9/ta) இரண்டாம் மொழி - சிங்களம்  - 19 මුහුදු වෙරළක හැන්දෑවක්.	http://www.edupub.gov.lk/SelectChapter.php	ta	http://www.edupub.gov.lk/Administrator/Tamil/9/2nd language G9/chapter 19.pdf	9	121	இரண்டாம் மொழி - சிங்களம் 	19 මුහුදු වෙරළක හැන්දෑවක්.
lk_edupub	2025-01-01-9-ta-121-grade-9-ta-18	9-ta-121-grade-9-ta-18	2025-01-01	(Grade 9/ta) இரண்டாம் மொழி - சிங்களம்  - 18 අහසින් පැමිණි මිතුරා.	http://www.edupub.gov.lk/SelectChapter.php	ta	http://www.edupub.gov.lk/Administrator/Tamil/9/2nd language G9/chapter 18.pdf	9	121	இரண்டாம் மொழி - சிங்களம் 	18 අහසින් පැමිණි මිතුරා.
lk_edupub	2025-01-01-9-ta-121-grade-9-ta-17	9-ta-121-grade-9-ta-17	2025-01-01	(Grade 9/ta) இரண்டாம் மொழி - சிங்களம்  - 17 නෙළුම් කොළේ ඇඹුල රසයි.	http://www.edupub.gov.lk/SelectChapter.php	ta	http://www.edupub.gov.lk/Administrator/Tamil/9/2nd language G9/chapter 17.pdf	9	121	இரண்டாம் மொழி - சிங்களம் 	17 නෙළුම් කොළේ ඇඹුල රසයි.
lk_edupub	2025-01-01-9-ta-121-grade-9-ta-16	9-ta-121-grade-9-ta-16	2025-01-01	(Grade 9/ta) இரண்டாம் மொழி - சிங்களம்  - 16 අපේ ගෙවත්තෙන්.	http://www.edupub.gov.lk/SelectChapter.php	ta	http://www.edupub.gov.lk/Administrator/Tamil/9/2nd language G9/chapter 16.pdf	9	121	இரண்டாம் மொழி - சிங்களம் 	16 අපේ ගෙවත්තෙන්.
lk_edupub	2025-01-01-9-ta-121-grade-9-ta-15	9-ta-121-grade-9-ta-15	2025-01-01	(Grade 9/ta) இரண்டாம் மொழி - சிங்களம்  - 15 ලේඛකයකුගේ ළමාවිය.	http://www.edupub.gov.lk/SelectChapter.php	ta	http://www.edupub.gov.lk/Administrator/Tamil/9/2nd language G9/chapter 15.pdf	9	121	இரண்டாம் மொழி - சிங்களம் 	15 ලේඛකයකුගේ ළමාවිය.
lk_edupub	2025-01-01-9-ta-121-grade-9-ta-14	9-ta-121-grade-9-ta-14	2025-01-01	(Grade 9/ta) இரண்டாம் மொழி - சிங்களம்  - 14 කරුණාවන්ත ඇන්ටනී මාමා.	http://www.edupub.gov.lk/SelectChapter.php	ta	http://www.edupub.gov.lk/Administrator/Tamil/9/2nd language G9/chapter 14.pdf	9	121	இரண்டாம் மொழி - சிங்களம் 	14 කරුණාවන්ත ඇන්ටනී මාමා.
lk_edupub	2025-01-01-9-ta-121-grade-9-ta-13	9-ta-121-grade-9-ta-13	2025-01-01	(Grade 9/ta) இரண்டாம் மொழி - சிங்களம்  - 13 ආනන්ද සමරකෝන්.	http://www.edupub.gov.lk/SelectChapter.php	ta	http://www.edupub.gov.lk/Administrator/Tamil/9/2nd language G9/chapter 13.pdf	9	121	இரண்டாம் மொழி - சிங்களம் 	13 ආනන්ද සමරකෝන්.
lk_edupub	2025-01-01-9-ta-121-grade-9-ta-12	9-ta-121-grade-9-ta-12	2025-01-01	(Grade 9/ta) இரண்டாம் மொழி - சிங்களம்  - 12 පැදි මිහිර.	http://www.edupub.gov.lk/SelectChapter.php	ta	http://www.edupub.gov.lk/Administrator/Tamil/9/2nd language G9/chapter 12.pdf	9	121	இரண்டாம் மொழி - சிங்களம் 	12 පැදි මිහිර.
lk_edupub	2025-01-01-9-ta-121-grade-9-ta-11	9-ta-121-grade-9-ta-11	2025-01-01	(Grade 9/ta) இரண்டாம் மொழி - சிங்களம்  - 11 කථික සංගමය.	http://www.edupub.gov.lk/SelectChapter.php	ta	http://www.edupub.gov.lk/Administrator/Tamil/9/2nd language G9/chapter 11.pdf	9	121	இரண்டாம் மொழி - சிங்களம் 	11 කථික සංගමය.
lk_edupub	2025-01-01-9-ta-121-grade-9-ta-10	9-ta-121-grade-9-ta-10	2025-01-01	(Grade 9/ta) இரண்டாம் மொழி - சிங்களம்  - 10 අපේ දස්කම්.	http://www.edupub.gov.lk/SelectChapter.php	ta	http://www.edupub.gov.lk/Administrator/Tamil/9/2nd language G9/chapter 10.pdf	9	121	இரண்டாம் மொழி - சிங்களம் 	10 අපේ දස්කම්.
lk_edupub	2025-01-01-9-ta-121-grade-9-ta-09	9-ta-121-grade-9-ta-09	2025-01-01	(Grade 9/ta) இரண்டாம் மொழி - சிங்களம்  - 09 ධීරට සම්මානයක්.	http://www.edupub.gov.lk/SelectChapter.php	ta	http://www.edupub.gov.lk/Administrator/Tamil/9/2nd language G9/chapter 9.pdf	9	121	இரண்டாம் மொழி - சிங்களம் 	09 ධීරට සම්මානයක්.
lk_edupub	2025-01-01-9-ta-121-grade-9-ta-08	9-ta-121-grade-9-ta-08	2025-01-01	(Grade 9/ta) இரண்டாம் மொழி - சிங்களம்  - 08 ලොවම එළිය කළ තෝමස්.	http://www.edupub.gov.lk/SelectChapter.php	ta	http://www.edupub.gov.lk/Administrator/Tamil/9/2nd language G9/chapter 8.pdf	9	121	இரண்டாம் மொழி - சிங்களம் 	08 ලොවම එළිය කළ තෝමස්.
lk_edupub	2025-01-01-9-ta-121-grade-9-ta-07	9-ta-121-grade-9-ta-07	2025-01-01	(Grade 9/ta) இரண்டாம் மொழி - சிங்களம்  - 07 මිතුරෙකුට ඇරයුමක්.	http://www.edupub.gov.lk/SelectChapter.php	ta	http://www.edupub.gov.lk/Administrator/Tamil/9/2nd language G9/chapter 7.pdf	9	121	இரண்டாம் மொழி - சிங்களம் 	07 මිතුරෙකුට ඇරයුමක්.
lk_edupub	2025-01-01-9-ta-121-grade-9-ta-06	9-ta-121-grade-9-ta-06	2025-01-01	(Grade 9/ta) இரண்டாம் மொழி - சிங்களம்  - 06 ගෝලයන් සොයා යාම.	http://www.edupub.gov.lk/SelectChapter.php	ta	http://www.edupub.gov.lk/Administrator/Tamil/9/2nd language G9/chapter 6.pdf	9	121	இரண்டாம் மொழி - சிங்களம் 	06 ගෝලයන් සොයා යාම.
lk_edupub	2025-01-01-9-ta-121-grade-9-ta-05	9-ta-121-grade-9-ta-05	2025-01-01	(Grade 9/ta) இரண்டாம் மொழி - சிங்களம்  - 05 ඔරු පැදීම.	http://www.edupub.gov.lk/SelectChapter.php	ta	http://www.edupub.gov.lk/Administrator/Tamil/9/2nd language G9/chapter 5.pdf	9	121	இரண்டாம் மொழி - சிங்களம் 	05 ඔරු පැදීම.
lk_edupub	2025-01-01-9-ta-121-grade-9-ta-04	9-ta-121-grade-9-ta-04	2025-01-01	(Grade 9/ta) இரண்டாம் மொழி - சிங்களம்  - 04 ලොව බබළන ළමයි.	http://www.edupub.gov.lk/SelectChapter.php	ta	http://www.edupub.gov.lk/Administrator/Tamil/9/2nd language G9/chapter 4.pdf	9	121	இரண்டாம் மொழி - சிங்களம் 	04 ලොව බබළන ළමයි.
lk_edupub	2025-01-01-9-ta-121-grade-9-ta-03	9-ta-121-grade-9-ta-03	2025-01-01	(Grade 9/ta) இரண்டாம் மொழி - சிங்களம்  - 03 රෝහලේ දවසක්.	http://www.edupub.gov.lk/SelectChapter.php	ta	http://www.edupub.gov.lk/Administrator/Tamil/9/2nd language G9/chapter 3.pdf	9	121	இரண்டாம் மொழி - சிங்களம் 	03 රෝහලේ දවසක්.
lk_edupub	2025-01-01-9-ta-121-grade-9-ta-02	9-ta-121-grade-9-ta-02	2025-01-01	(Grade 9/ta) இரண்டாம் மொழி - சிங்களம்  - 02 ගමට හොඳ පාරක්.	http://www.edupub.gov.lk/SelectChapter.php	ta	http://www.edupub.gov.lk/Administrator/Tamil/9/2nd language G9/chapter 2.pdf	9	121	இரண்டாம் மொழி - சிங்களம் 	02 ගමට හොඳ පාරක්.
lk_edupub	2025-01-01-9-ta-121-grade-9-ta-01	9-ta-121-grade-9-ta-01	2025-01-01	(Grade 9/ta) இரண்டாம் மொழி - சிங்களம்  - 01 අලුත් පන්ති නායකයා.	http://www.edupub.gov.lk/SelectChapter.php	ta	http://www.edupub.gov.lk/Administrator/Tamil/9/2nd language G9/chapter 1.pdf	9	121	இரண்டாம் மொழி - சிங்களம் 	01 අලුත් පන්ති නායකයා.
lk_edupub	2025-01-01-9-ta-121-grade-9-ta	9-ta-121-grade-9-ta	2025-01-01	(Grade 9/ta) இரண்டாம் மொழி - சிங்களம்  - විෂය නිර්දේශය.	http://www.edupub.gov.lk/SelectChapter.php	ta	http://www.edupub.gov.lk/Administrator/Tamil/9/2nd language G9/syllabus.pdf	9	121	இரண்டாம் மொழி - சிங்களம் 	විෂය නිර්දේශය.
lk_edupub	2025-01-01-9-ta-1140-grade-9-ta-2018	9-ta-1140-grade-9-ta-2018	2025-01-01	(Grade 9/ta) தகவல் மற்றும் தொடர்பாடல் தொழினுட்பவியல் - 2018   புதிய பாடத்திட்டம் - தகவல் மற்றும் தொடர்பாடல் தொழினுட்பவியல்	http://www.edupub.gov.lk/SelectChapter.php	ta	http://www.edupub.gov.lk/Administrator/Tamil/9/ICT G-9PB T/Grade 9 ICT (T).pdf	9	1140	தகவல் மற்றும் தொடர்பாடல் தொழினுட்பவியல் - 2018   புதிய பாடத்திட்டம்	தகவல் மற்றும் தொடர்பாடல் தொழினுட்பவியல்
lk_edupub	2025-01-01-9-ta-1120-grade-9-ta-2018	9-ta-1120-grade-9-ta-2018	2025-01-01	(Grade 9/ta) தகவல் மற்றும் தொடர்பாடல் தொழினுட்பவியல் செயல் நூல்   -    2018  புதிய பாடத்திட்டம் - தகவல் மற்றும் தொடர்பாடல் தொழினுட்பவியல் செயல் நூல்	http://www.edupub.gov.lk/SelectChapter.php	ta	http://www.edupub.gov.lk/Administrator/Tamil/9/ict G-9 WB T/ITC Book  G 9 T.pdf	9	1120	தகவல் மற்றும் தொடர்பாடல் தொழினுட்பவியல் செயல் நூல்   -    2018  புதிய பாடத்திட்டம்	தகவல் மற்றும் தொடர்பாடல் தொழினுட்பவியல் செயல் நூல்
lk_edupub	2025-01-01-9-ta-1018-grade-9-ta-4	9-ta-1018-grade-9-ta-4	2025-01-01	(Grade 9/ta) செயன்முறைத் தொழினுட்பத் திறன்கள்   -  புதிய பாடத்திட்டம் - அத்தியாயம் - 4	http://www.edupub.gov.lk/SelectChapter.php	ta	http://www.edupub.gov.lk/Administrator/Tamil/9/pts G9 T/chapter 4 neew.pdf	9	1018	செயன்முறைத் தொழினுட்பத் திறன்கள்   -  புதிய பாடத்திட்டம்	அத்தியாயம் - 4
lk_edupub	2025-01-01-9-ta-1018-grade-9-ta-3	9-ta-1018-grade-9-ta-3	2025-01-01	(Grade 9/ta) செயன்முறைத் தொழினுட்பத் திறன்கள்   -  புதிய பாடத்திட்டம் - அத்தியாயம் - 3	http://www.edupub.gov.lk/SelectChapter.php	ta	http://www.edupub.gov.lk/Administrator/Tamil/9/pts G9 T/chapter 3 new.pdf	9	1018	செயன்முறைத் தொழினுட்பத் திறன்கள்   -  புதிய பாடத்திட்டம்	அத்தியாயம் - 3
lk_edupub	2025-01-01-9-ta-1018-grade-9-ta-2	9-ta-1018-grade-9-ta-2	2025-01-01	(Grade 9/ta) செயன்முறைத் தொழினுட்பத் திறன்கள்   -  புதிய பாடத்திட்டம் - அத்தியாயம் - 2	http://www.edupub.gov.lk/SelectChapter.php	ta	http://www.edupub.gov.lk/Administrator/Tamil/9/pts G9 T/chapter 2 new.pdf	9	1018	செயன்முறைத் தொழினுட்பத் திறன்கள்   -  புதிய பாடத்திட்டம்	அத்தியாயம் - 2
lk_edupub	2025-01-01-9-ta-1018-grade-9-ta-1	9-ta-1018-grade-9-ta-1	2025-01-01	(Grade 9/ta) செயன்முறைத் தொழினுட்பத் திறன்கள்   -  புதிய பாடத்திட்டம் - அத்தியாயம் - 1	http://www.edupub.gov.lk/SelectChapter.php	ta	http://www.edupub.gov.lk/Administrator/Tamil/9/pts G9 T/chapter 1 new.pdf	9	1018	செயன்முறைத் தொழினுட்பத் திறன்கள்   -  புதிய பாடத்திட்டம்	அத்தியாயம் - 1
lk_edupub	2025-01-01-9-ta-1015-grade-9-ta	9-ta-1015-grade-9-ta	2025-01-01	(Grade 9/ta) குடியுரிமைக் கல்வி   -  புதிய பாடத்திட்டம் - குடியுரிமைக் கல்வி	http://www.edupub.gov.lk/SelectChapter.php	ta	http://www.edupub.gov.lk/Administrator/Tamil/9/civic G9T/book.pdf	9	1015	குடியுரிமைக் கல்வி   -  புதிய பாடத்திட்டம்	குடியுரிமைக் கல்வி
lk_edupub	2025-01-01-9-ta-1014-grade-9-ta	9-ta-1014-grade-9-ta	2025-01-01	(Grade 9/ta) சைவ நெறி  -  புதிய பாடத்திட்டம் - சைவ நெறி	http://www.edupub.gov.lk/SelectChapter.php	ta	http://www.edupub.gov.lk/Administrator/Tamil/9/hindu G9 T/Shivanari (Hindu) 2019 - G 09 (T) Cs.pdf	9	1014	சைவ நெறி  -  புதிய பாடத்திட்டம்	சைவ நெறி
lk_edupub	2025-01-01-9-ta-1013-grade-9-ta	9-ta-1013-grade-9-ta	2025-01-01	(Grade 9/ta) புவியியல்   -  புதிய பாடத்திட்டம் - புவியியல்	http://www.edupub.gov.lk/SelectChapter.php	ta	http://www.edupub.gov.lk/Administrator/Tamil/9/geography G9 T/geo G9 T.pdf	9	1013	புவியியல்   -  புதிய பாடத்திட்டம்	புவியியல்
lk_edupub	2025-01-01-9-ta-1005-grade-9-ta-iii-iii	9-ta-1005-grade-9-ta-iii-iii	2025-01-01	(Grade 9/ta) கணிதம் III -   புதிய பாடத்திட்டம்   - கணிதம் III	http://www.edupub.gov.lk/SelectChapter.php	ta	http://www.edupub.gov.lk/Administrator/Tamil/9/maths G-9 P-III T/maths 9 III T pdf.pdf	9	1005	கணிதம் III -   புதிய பாடத்திட்டம்  	கணிதம் III
lk_edupub	2025-01-01-9-ta-1001-grade-9-ta	9-ta-1001-grade-9-ta	2025-01-01	(Grade 9/ta) சுகாதாரமும் உடற்கல்வியும்  -  புதிய பாடத்திட்டம் - சுகாதாரமும் உடற்கல்வியும்	http://www.edupub.gov.lk/SelectChapter.php	ta	http://www.edupub.gov.lk/Administrator/Tamil/9/health G-9 T/Health & physical studies 9 T.pdf	9	1001	சுகாதாரமும் உடற்கல்வியும்  -  புதிய பாடத்திட்டம்	சுகாதாரமும் உடற்கல்வியும்
lk_edupub	2025-01-01-9-si-1733-grade-9-si-iii-iii	9-si-1733-grade-9-si-iii-iii	2025-01-01	(Grade 9/si) ගණිතය III කොටස    -   නව විෂය නිර්දේශය      - ගණිතය III කොටස	http://www.edupub.gov.lk/SelectChapter.php	si	http://www.edupub.gov.lk/Administrator/Sinhala/9/maths 9 III S/maths 9 p-III S.pdf	9	1733	ගණිතය III කොටස    -   නව විෂය නිර්දේශය     	ගණිතය III කොටස
lk_edupub	2025-01-01-9-si-1690-grade-9-si	9-si-1690-grade-9-si	2025-01-01	(Grade 9/si) සෞඛ්‍යය හා ශාරීරික අධ්‍යාපනය - නව විෂය නිර්දේශය      - සෞඛ්‍යය හා ශාරීරික අධ්‍යාපනය	http://www.edupub.gov.lk/SelectChapter.php	si	http://www.edupub.gov.lk/Administrator/Sinhala/9/health 9 S/health 9 S.pdf	9	1690	සෞඛ්‍යය හා ශාරීරික අධ්‍යාපනය - නව විෂය නිර්දේශය     	සෞඛ්‍යය හා ශාරීරික අධ්‍යාපනය
lk_edupub	2025-01-01-9-si-1687-grade-9-si	9-si-1687-grade-9-si	2025-01-01	(Grade 9/si) ඉස්ලාම් ධර්මය  -    නව විෂය නිර්දේශය     - ඉස්ලාම් ධර්මය	http://www.edupub.gov.lk/SelectChapter.php	si	http://www.edupub.gov.lk/Administrator/Sinhala/9/islam 9 S/islam 9 S.pdf	9	1687	ඉස්ලාම් ධර්මය  -    නව විෂය නිර්දේශය    	ඉස්ලාම් ධර්මය
lk_edupub	2025-01-01-9-si-1683-grade-9-si	9-si-1683-grade-9-si	2025-01-01	(Grade 9/si) ප්‍රායෝගික හා තාක්ෂණික කුසලතා  -   නව විෂය නිර්දේශය - ප්‍රායෝගික හා තාක්ෂණික කුසලතා	http://www.edupub.gov.lk/SelectChapter.php	si	http://www.edupub.gov.lk/Administrator/Sinhala/9/pts g9 S/pts g9 S.pdf	9	1683	ප්‍රායෝගික හා තාක්ෂණික කුසලතා  -   නව විෂය නිර්දේශය	ප්‍රායෝගික හා තාක්ෂණික කුසලතා
lk_edupub	2025-01-01-9-si-1678-grade-9-si-1-1	9-si-1678-grade-9-si-1-1	2025-01-01	(Grade 9/si) විද්‍යාව - 1 කොටස   -   නව විෂය නිර්දේශය     - විද්‍යාව - 1 කොටස   -   නව විෂය නිර්දේශය	http://www.edupub.gov.lk/SelectChapter.php	si	http://www.edupub.gov.lk/Administrator/Sinhala/9/science g 9 p-I S/science g 9 p-I S.pdf	9	1678	විද්‍යාව - 1 කොටස   -   නව විෂය නිර්දේශය    	විද්‍යාව - 1 කොටස   -   නව විෂය නිර්දේශය
lk_edupub	2025-01-01-9-si-1675-grade-9-si-1-1	9-si-1675-grade-9-si-1-1	2025-01-01	(Grade 9/si) ගණිතය 1 කොටස    -   නව විෂය නිර්දේශය      - ගණිතය 1 කොටස	http://www.edupub.gov.lk/SelectChapter.php	si	http://www.edupub.gov.lk/Administrator/Sinhala/9/mats g9 p-I S/maths g9 p-I S.pdf	9	1675	ගණිතය 1 කොටස    -   නව විෂය නිර්දේශය     	ගණිතය 1 කොටස
lk_edupub	2025-01-01-9-si-1669-grade-9-si	9-si-1669-grade-9-si	2025-01-01	(Grade 9/si) තොරතුරු හා සන්නිවේදන තාක්ෂණය  -  වැඩ පොත  -  නව විෂය නිර්දේශය - තොරතුරු හා සන්නිවේදන තාක්ෂණය  -  වැඩ පොත	http://www.edupub.gov.lk/SelectChapter.php	si	http://www.edupub.gov.lk/Administrator/Sinhala/9/ict wb g9 S/ict wb g9 S.pdf	9	1669	තොරතුරු හා සන්නිවේදන තාක්ෂණය  -  වැඩ පොත  -  නව විෂය නිර්දේශය	තොරතුරු හා සන්නිවේදන තාක්ෂණය  -  වැඩ පොත
lk_edupub	2025-01-01-9-si-1667-grade-9-si	9-si-1667-grade-9-si	2025-01-01	(Grade 9/si) ක්‍රිස්තු ධර්මය -  නව විෂය නිර්දේශය     - ක්‍රිස්තු ධර්මය	http://www.edupub.gov.lk/SelectChapter.php	si	http://www.edupub.gov.lk/Administrator/Sinhala/9/kristhu g9 S/kristhu g9 S.pdf	9	1667	ක්‍රිස්තු ධර්මය -  නව විෂය නිර්දේශය    	ක්‍රිස්තු ධර්මය
lk_edupub	2025-01-01-9-si-1664-grade-9-si	9-si-1664-grade-9-si	2025-01-01	(Grade 9/si) කතෝලික ධර්මය  -    නව විෂය නිර්දේශය     - කතෝලික ධර්මය	http://www.edupub.gov.lk/SelectChapter.php	si	http://www.edupub.gov.lk/Administrator/Sinhala/9/katholika g9 S/katholika g9 S.pdf	9	1664	කතෝලික ධර්මය  -    නව විෂය නිර්දේශය    	කතෝලික ධර්මය
lk_edupub	2025-01-01-9-si-1655-grade-9-si	9-si-1655-grade-9-si	2025-01-01	(Grade 9/si) තොරතුරු හා සන්නිවේදන තාක්ෂණය  -  කියවීම් පොත  -  නව විෂය නිර්දේශය - තොරතුරු හා සන්නිවේදන තාක්ෂණය  -  කියවීම් පොත	http://www.edupub.gov.lk/SelectChapter.php	si	http://www.edupub.gov.lk/Administrator/Sinhala/9/ict rb g-9 S/ict rb g-9.pdf	9	1655	තොරතුරු හා සන්නිවේදන තාක්ෂණය  -  කියවීම් පොත  -  නව විෂය නිර්දේශය	තොරතුරු හා සන්නිවේදන තාක්ෂණය  -  කියවීම් පොත
lk_edupub	2025-01-01-9-si-1644-grade-9-si-ii-ii	9-si-1644-grade-9-si-ii-ii	2025-01-01	(Grade 9/si) විද්‍යාව - II කොටස   -   නව විෂය නිර්දේශය     - විද්‍යාව - II කොටස	http://www.edupub.gov.lk/SelectChapter.php	si	http://www.edupub.gov.lk/Administrator/Sinhala/9/science g-9 p-II S/science g-9 p-II S.pdf	9	1644	විද්‍යාව - II කොටස   -   නව විෂය නිර්දේශය    	විද්‍යාව - II කොටස
lk_edupub	2025-01-01-9-si-1637-grade-9-si-ii-ii	9-si-1637-grade-9-si-ii-ii	2025-01-01	(Grade 9/si) ගණිතය II කොටස    -   නව විෂය නිර්දේශය      - ගණිතය II කොටස	http://www.edupub.gov.lk/SelectChapter.php	si	http://www.edupub.gov.lk/Administrator/Sinhala/9/maths g-9 p-II S/MATHS G-9 P-II S.pdf	9	1637	ගණිතය II කොටස    -   නව විෂය නිර්දේශය     	ගණිතය II කොටස
lk_edupub	2025-01-01-9-si-1616-grade-9-si	9-si-1616-grade-9-si	2025-01-01	(Grade 9/si) සිංහල භාෂාව හා සාහිත්‍යය  -  නව විෂය නිර්දේශය     - සිංහල භාෂාව හා සාහිත්‍යය	http://www.edupub.gov.lk/SelectChapter.php	si	http://www.edupub.gov.lk/Administrator/Sinhala/9/sin g-9/sinhala g9.pdf	9	1616	සිංහල භාෂාව හා සාහිත්‍යය  -  නව විෂය නිර්දේශය    	සිංහල භාෂාව හා සාහිත්‍යය
lk_edupub	2025-01-01-9-si-1609-grade-9-si	9-si-1609-grade-9-si	2025-01-01	(Grade 9/si) බුද්ධ ධර්මය   -   නව විෂය නිර්දේශය     - බුද්ධ ධර්මය	http://www.edupub.gov.lk/SelectChapter.php	si	http://www.edupub.gov.lk/Administrator/Sinhala/9/budist g-9 s/budist G-9 S.pdf	9	1609	බුද්ධ ධර්මය   -   නව විෂය නිර්දේශය    	බුද්ධ ධර්මය
lk_edupub	2025-01-01-9-si-1556-grade-9-si	9-si-1556-grade-9-si	2025-01-01	(Grade 9/si) පුරවැසි අධ්‍යාපනය  -   නව විෂය නිර්දේශය     - පුරවැසි අධ්‍යාපනය	http://www.edupub.gov.lk/SelectChapter.php	si	http://www.edupub.gov.lk/Administrator/Sinhala/9/civic G-9 S/civic G-9 S.pdf	9	1556	පුරවැසි අධ්‍යාපනය  -   නව විෂය නිර්දේශය    	පුරවැසි අධ්‍යාපනය
lk_edupub	2025-01-01-9-si-1250-grade-9-si	9-si-1250-grade-9-si	2025-01-01	(Grade 9/si) ඉතිහාසය  -  නව විෂය නිර්දේශය     - ඉතිහාසය	http://www.edupub.gov.lk/SelectChapter.php	si	http://www.edupub.gov.lk/Administrator/Sinhala/9/history g-9 S/history G-9 S.pdf	9	1250	ඉතිහාසය  -  නව විෂය නිර්දේශය    	ඉතිහාසය
lk_edupub	2025-01-01-9-si-1190-grade-9-si	9-si-1190-grade-9-si	2025-01-01	(Grade 9/si) භූගෝල විද්‍යාව    -    නව විෂය නිර්දේශය     - භූගෝල විද්‍යාව	http://www.edupub.gov.lk/SelectChapter.php	si	http://www.edupub.gov.lk/Administrator/Sinhala/9/geo G-9 S/geo G-9 S.pdf	9	1190	භූගෝල විද්‍යාව    -    නව විෂය නිර්දේශය    	භූගෝල විද්‍යාව
